,iteration,time,id,x,y,dx,dy
0,0,0.0,0,11.042892,174.21039,0.042892456,0.21038818
1,1,0.001,0,10.955759,174.07173,-0.08713341,-0.13865662
2,2,0.002,0,10.955646,174.07166,-0.000113487244,-7.6293945e-05
3,3,0.003,0,10.95547,174.07156,-0.00017547607,-9.1552734e-05
4,4,0.004,0,10.957709,174.07231,0.0022392273,0.00074768066
5,5,0.005,0,10.95578,174.0715,-0.0019292831,-0.0008087158
6,6,0.006,0,10.960656,174.11241,0.004876137,0.040908813
7,7,0.007,0,10.955864,174.17708,-0.0047922134,0.06466675
8,8,0.008,0,10.95221,174.17236,-0.0036535263,-0.004714966
9,9,0.009,0,10.953751,174.17082,0.001540184,-0.0015411377
10,10,0.01,0,10.953079,174.17818,-0.0006713867,0.0073547363
11,11,0.011,0,10.95562,174.17633,0.0025405884,-0.0018463135
12,12,0.012,0,10.959663,174.17485,0.004043579,-0.0014801025
13,13,0.013,0,10.959768,174.1746,0.000104904175,-0.00024414062
14,14,0.014,0,10.960089,174.17485,0.00032043457,0.00024414062
15,15,0.015,0,10.959768,174.1746,-0.00032043457,-0.00024414062
16,16,0.016,0,10.942786,174.18289,-0.016982079,0.008285522
17,17,0.017,0,10.932199,174.1983,-0.010587692,0.015411377
18,18,0.018,0,10.920204,174.20982,-0.011994362,0.011520386
19,19,0.019,0,10.901035,174.23042,-0.019168854,0.020599365
20,20,0.02,0,10.893465,174.34482,-0.0075702667,0.11439514
21,21,0.021,0,10.876499,174.38399,-0.016965866,0.03916931
22,22,0.022,0,10.902125,174.40909,0.025626183,0.025100708
23,23,0.023,0,10.903171,174.41023,0.001045227,0.0011444092
24,24,0.024,0,10.888689,174.45552,-0.0144815445,0.045288086
25,25,0.025,0,10.87522,174.52675,-0.013468742,0.07122803
26,26,0.026,0,10.862417,174.5892,-0.012803078,0.062454224
27,27,0.027,0,10.849287,174.6629,-0.013130188,0.07369995
28,28,0.028,0,10.862116,174.78998,0.012828827,0.1270752
29,29,0.029,0,10.842117,174.79216,-0.01999855,0.0021820068
30,30,0.03,0,10.853002,174.78667,0.010884285,-0.005493164
31,31,0.031,0,10.861804,174.78717,0.008802414,0.00050354004
32,32,0.032,0,10.875483,174.77507,0.013678551,-0.01210022
33,33,0.033,0,10.878014,174.77213,0.0025310516,-0.0029449463
34,34,0.034,0,10.878473,174.77417,0.00045967102,0.0020446777
35,35,0.035,0,10.879006,174.77576,0.00053310394,0.0015869141
36,36,0.036,0,10.891577,174.83806,0.012570381,0.062301636
37,37,0.037,0,10.894636,174.91116,0.0030593872,0.07310486
38,38,0.038,0,10.899986,174.85233,0.005350113,-0.05883789
39,39,0.039,0,10.890377,174.79913,-0.009609222,-0.05319214
40,40,0.04,0,10.866653,174.80083,-0.023723602,0.0016937256
41,41,0.041,0,10.843103,174.803,-0.023550034,0.002166748
42,42,0.042,0,10.815217,174.80394,-0.02788639,0.0009460449
43,43,0.043,0,10.787225,174.81282,-0.027992249,0.008880615
44,44,0.044,0,10.734767,174.7684,-0.05245781,-0.044418335
45,45,0.045,0,10.764572,174.78949,0.029805183,0.021087646
46,46,0.046,0,10.771909,174.77779,0.0073366165,-0.011703491
47,47,0.047,0,10.76234,174.77771,-0.009569168,-7.6293945e-05
48,48,0.048,0,10.750447,174.77264,-0.011892319,-0.005065918
49,49,0.049,0,10.738409,174.76205,-0.012038231,-0.0105896
50,50,0.05,0,10.729359,174.75305,-0.009050369,-0.009002686
51,51,0.051,0,10.710977,174.75134,-0.018382072,-0.0017089844
52,52,0.052,0,10.669854,174.74669,-0.041122437,-0.0046539307
53,53,0.053,0,10.610825,174.752,-0.05902958,0.0053100586
54,54,0.054,0,10.61291,174.74803,0.0020856857,-0.003967285
55,55,0.055,0,10.603682,174.75378,-0.009228706,0.0057525635
56,56,0.056,0,10.616631,174.76143,0.01294899,0.0076446533
57,57,0.057,0,10.618288,174.76146,0.001657486,3.0517578e-05
58,58,0.058,0,10.617392,174.75961,-0.00089645386,-0.0018463135
59,59,0.059,0,10.6133795,174.76445,-0.004012108,0.004837036
60,60,0.06,0,10.670296,174.71542,0.056916237,-0.04902649
61,61,0.061,0,10.670574,174.71652,0.0002784729,0.0010986328
62,62,0.062,0,10.700117,174.70033,0.029542923,-0.016189575
63,63,0.063,0,10.724419,174.69612,0.024301529,-0.004211426
64,64,0.064,0,10.737542,174.6794,0.013123512,-0.016723633
65,65,0.065,0,10.736555,174.68175,-0.0009870529,0.0023498535
66,66,0.066,0,10.748017,174.67114,0.011462212,-0.010604858
67,67,0.067,0,10.742609,174.66861,-0.005408287,-0.002532959
68,68,0.068,0,10.741889,174.6662,-0.0007200241,-0.0024108887
69,69,0.069,0,10.745271,174.66684,0.0033817291,0.00064086914
70,70,0.07,0,10.741963,174.66614,-0.0033073425,-0.0007019043
71,71,0.071,0,10.745504,174.66197,0.0035409927,-0.0041656494
72,72,0.072,0,10.755867,174.6907,0.010362625,0.0287323
73,73,0.073,0,10.766003,174.72414,0.010135651,0.033432007
74,74,0.074,0,10.766152,174.72527,0.00014972687,0.0011291504
75,75,0.075,0,10.76581,174.72343,-0.00034236908,-0.0018310547
76,76,0.076,0,10.805506,174.71156,0.03969574,-0.011871338
77,77,0.077,0,10.829309,174.70593,0.023803711,-0.005630493
78,78,0.078,0,10.829731,174.709,0.00042152405,0.0030670166
79,79,0.079,0,10.823134,174.71266,-0.0065965652,0.0036621094
80,80,0.08,0,10.845013,174.72783,0.021878242,0.015167236
81,81,0.081,0,10.847916,174.75111,0.0029029846,0.023284912
82,82,0.082,0,10.863743,174.76454,0.015827179,0.013427734
83,83,0.083,0,10.863699,174.78629,-4.386902e-05,0.021743774
84,84,0.084,0,10.830054,174.78423,-0.033644676,-0.0020599365
85,85,0.085,0,10.829851,174.78374,-0.00020313263,-0.00048828125
86,86,0.086,0,10.829767,174.78464,-8.392334e-05,0.00090026855
87,87,0.087,0,10.830459,174.78613,0.0006914139,0.0014953613
88,88,0.088,0,10.833849,174.7392,0.0033903122,-0.046936035
89,89,0.089,0,10.831397,174.73979,-0.0024518967,0.0005950928
90,90,0.09,0,10.831187,174.7178,-0.00020980835,-0.021987915
91,91,0.091,0,10.829105,174.70398,-0.002081871,-0.013824463
92,92,0.092,0,10.830257,174.70374,0.0011520386,-0.00024414062
93,93,0.093,0,10.832617,174.70163,0.0023593903,-0.002105713
94,94,0.094,0,10.8304,174.70364,-0.002216339,0.0020141602
95,95,0.095,0,10.83416,174.70479,0.0037593842,0.0011444092
96,96,0.096,0,10.830204,174.69495,-0.003955841,-0.009841919
97,97,0.097,0,10.829355,174.68776,-0.00084877014,-0.0071868896
98,98,0.098,0,10.828179,174.68031,-0.0011758804,-0.007446289
99,99,0.099,0,10.826924,174.67867,-0.0012550354,-0.0016479492
100,100,0.1,0,10.829123,174.69803,0.0021982193,0.019363403
101,101,0.101,0,10.833214,174.72626,0.004091263,0.02822876
102,102,0.102,0,10.828295,174.69588,-0.004919052,-0.030380249
103,103,0.103,0,10.826856,174.67307,-0.0014390945,-0.02281189
104,104,0.104,0,10.863591,174.677,0.036735535,0.0039367676
105,105,0.105,0,10.899792,174.68697,0.036200523,0.009963989
106,106,0.106,0,10.932491,174.69504,0.032699585,0.008071899
107,107,0.107,0,10.965467,174.70865,0.03297615,0.01361084
108,108,0.108,0,10.935323,174.69792,-0.030144691,-0.010726929
109,109,0.109,0,10.896275,174.69579,-0.039048195,-0.0021362305
110,110,0.11,0,10.895952,174.69669,-0.00032234192,0.00090026855
111,111,0.111,0,10.894529,174.69499,-0.0014228821,-0.0016937256
112,112,0.112,0,10.828348,174.69458,-0.06618118,-0.0004119873
113,113,0.113,0,10.859333,174.67511,0.030984879,-0.019470215
114,114,0.114,0,10.848455,174.67087,-0.010877609,-0.0042419434
115,115,0.115,0,10.83886,174.66763,-0.009595871,-0.0032348633
116,116,0.116,0,10.842999,174.66765,0.0041399,1.5258789e-05
117,117,0.117,0,10.835039,174.66638,-0.0079603195,-0.0012664795
118,118,0.118,0,10.827648,174.66621,-0.007390976,-0.00016784668
119,119,0.119,0,10.815968,174.66919,-0.011680603,0.0029754639
120,120,0.12,0,10.816566,174.67084,0.00059890747,0.0016479492
121,121,0.121,0,10.816892,174.66992,0.00032520294,-0.00091552734
122,122,0.122,0,10.822361,174.67397,0.005469322,0.004043579
