,iteration,time,id,x,y,dx,dy
0,0,0.0,0,261.9896,81.587135,-0.010406494,0.5871353
1,1,0.001,0,261.9897,81.58692,9.1552734e-05,-0.00021362305
2,2,0.002,0,261.9897,81.58688,0.0,-3.8146973e-05
3,3,0.003,0,261.9897,81.58691,0.0,2.2888184e-05
4,4,0.004,0,261.97702,81.68202,-0.012664795,0.09511566
5,5,0.005,0,261.9891,81.70424,0.012084961,0.022216797
6,6,0.006,0,261.99042,81.703285,0.0013122559,-0.0009536743
7,7,0.007,0,261.98987,81.7019,-0.0005493164,-0.0013885498
8,8,0.008,0,261.98956,81.6718,-0.00030517578,-0.030097961
9,9,0.009,0,261.98886,81.67096,-0.0007019043,-0.0008392334
10,10,0.01,0,261.98904,81.67019,0.00018310547,-0.00077056885
11,11,0.011,0,261.98956,81.67469,0.0005187988,0.004501343
12,12,0.012,0,261.99426,81.624695,0.004699707,-0.049995422
13,13,0.013,0,261.99377,81.59522,-0.00048828125,-0.029472351
14,14,0.014,0,261.99347,81.593346,-0.00030517578,-0.001876831
15,15,0.015,0,261.99268,81.595924,-0.00079345703,0.0025787354
16,16,0.016,0,262.0246,81.62275,0.031921387,0.026824951
17,17,0.017,0,262.0526,81.669044,0.028015137,0.046295166
18,18,0.018,0,262.05322,81.669136,0.00061035156,9.1552734e-05
19,19,0.019,0,262.05377,81.68178,0.0005493164,0.012641907
20,20,0.02,0,262.0618,81.62095,0.008026123,-0.060829163
21,21,0.021,0,262.063,81.6212,0.0011901855,0.00025177002
22,22,0.022,0,262.0708,81.57272,0.0078125,-0.048477173
23,23,0.023,0,262.0749,81.54452,0.0040893555,-0.028205872
24,24,0.024,0,262.07498,81.54678,9.1552734e-05,0.0022659302
25,25,0.025,0,262.0755,81.5449,0.0005187988,-0.0018844604
26,26,0.026,0,262.07535,81.54436,-0.00015258789,-0.000541687
27,27,0.027,0,262.07544,81.5543,9.1552734e-05,0.009941101
28,28,0.028,0,262.11526,81.56295,0.03982544,0.008651733
29,29,0.029,0,262.15356,81.5992,0.03829956,0.036247253
30,30,0.03,0,262.1527,81.60564,-0.0008544922,0.006439209
31,31,0.031,0,262.15393,81.61636,0.0012207031,0.010726929
32,32,0.032,0,262.17468,81.710976,0.020751953,0.09461212
33,33,0.033,0,262.19946,81.838196,0.024780273,0.12722015
34,34,0.034,0,262.22357,81.94789,0.024108887,0.109695435
35,35,0.035,0,262.24713,82.09339,0.02355957,0.14550018
36,36,0.036,0,262.24295,82.07576,-0.004180908,-0.01763153
37,37,0.037,0,262.23364,82.08001,-0.009307861,0.0042495728
38,38,0.038,0,262.22308,82.081795,-0.010559082,0.0017852783
39,39,0.039,0,262.2221,82.07749,-0.0009765625,-0.0043029785
40,40,0.04,0,262.2221,82.02618,0.0,-0.051315308
41,41,0.041,0,262.22473,82.000496,0.0026245117,-0.025680542
42,42,0.042,0,262.22833,81.95438,0.0036010742,-0.04611969
43,43,0.043,0,262.2323,81.936295,0.003967285,-0.018081665
44,44,0.044,0,262.23273,81.93388,0.0004272461,-0.0024108887
45,45,0.045,0,262.2376,81.92892,0.0048828125,-0.004966736
46,46,0.046,0,262.23816,81.92212,0.0005493164,-0.0067977905
47,47,0.047,0,262.2279,81.946724,-0.010253906,0.024604797
48,48,0.048,0,262.22052,81.976845,-0.007385254,0.03012085
49,49,0.049,0,262.22083,81.983574,0.00030517578,0.006729126
50,50,0.05,0,262.2176,81.999374,-0.0032348633,0.015800476
51,51,0.051,0,262.21378,82.04532,-0.0038146973,0.045944214
52,52,0.052,0,262.21295,82.04299,-0.0008239746,-0.0023269653
53,53,0.053,0,262.20526,82.05351,-0.0076904297,0.010520935
54,54,0.054,0,262.19574,82.06643,-0.009521484,0.012916565
55,55,0.055,0,262.18744,82.08294,-0.008300781,0.01651001
56,56,0.056,0,262.18787,82.0137,0.0004272461,-0.069236755
57,57,0.057,0,262.18604,81.96409,-0.0018310547,-0.049613953
58,58,0.058,0,262.18753,81.90921,0.0014953613,-0.054878235
59,59,0.059,0,262.18896,81.87113,0.0014343262,-0.038078308
60,60,0.06,0,262.193,81.873566,0.0040283203,0.0024337769
61,61,0.061,0,262.1936,81.9027,0.00061035156,0.029136658
62,62,0.062,0,262.1988,81.919975,0.0051879883,0.01727295
63,63,0.063,0,262.20526,81.96316,0.0064697266,0.043182373
64,64,0.064,0,262.21457,81.952576,0.009307861,-0.01058197
65,65,0.065,0,262.2187,81.948006,0.004119873,-0.0045700073
66,66,0.066,0,262.22638,81.97315,0.0076904297,0.025146484
67,67,0.067,0,262.23682,81.9767,0.010437012,0.0035476685
68,68,0.068,0,262.23834,81.86891,0.0015258789,-0.107788086
69,69,0.069,0,262.24634,81.79059,0.0079956055,-0.078323364
70,70,0.07,0,262.2489,81.71296,0.0025634766,-0.07762909
71,71,0.071,0,262.2542,81.652214,0.0053100586,-0.06074524
72,72,0.072,0,262.289,81.54761,0.03479004,-0.10460663
73,73,0.073,0,262.31958,81.477165,0.030578613,-0.0704422
74,74,0.074,0,262.34854,81.38012,0.028961182,-0.0970459
75,75,0.075,0,262.38058,81.32094,0.032043457,-0.059181213
76,76,0.076,0,262.36218,81.348564,-0.0184021,0.027626038
77,77,0.077,0,262.34668,81.3906,-0.01550293,0.042037964
78,78,0.078,0,262.3328,81.427,-0.013885498,0.03639984
79,79,0.079,0,262.31442,81.48405,-0.018371582,0.057044983
80,80,0.08,0,262.31445,81.50262,3.0517578e-05,0.018569946
81,81,0.081,0,262.3166,81.54699,0.0021362305,0.04437256
82,82,0.082,0,262.3197,81.578445,0.003112793,0.031455994
83,83,0.083,0,262.32312,81.613785,0.0034179688,0.035339355
84,84,0.084,0,262.3237,81.60978,0.000579834,-0.004005432
85,85,0.085,0,262.3236,81.60772,-9.1552734e-05,-0.0020599365
86,86,0.086,0,262.32306,81.60588,-0.0005493164,-0.0018386841
87,87,0.087,0,262.32294,81.603615,-0.00012207031,-0.0022659302
88,88,0.088,0,262.32095,81.598694,-0.0019836426,-0.0049209595
89,89,0.089,0,262.3243,81.59536,0.0033569336,-0.0033340454
90,90,0.09,0,262.32404,81.60294,-0.0002746582,0.007583618
91,91,0.091,0,262.32132,81.60308,-0.0027160645,0.0001373291
92,92,0.092,0,262.32162,81.615746,0.00030517578,0.012664795
93,93,0.093,0,262.31403,81.649994,-0.007598877,0.034248352
94,94,0.094,0,262.30774,81.718254,-0.006286621,0.06826019
95,95,0.095,0,262.30643,81.727875,-0.0013122559,0.0096206665
96,96,0.096,0,262.3106,81.76226,0.004180908,0.03438568
97,97,0.097,0,262.3074,81.81735,-0.0032043457,0.055091858
98,98,0.098,0,262.30933,81.8597,0.0019226074,0.04235077
99,99,0.099,0,262.30652,81.94576,-0.0028076172,0.08605957
100,100,0.1,0,262.3022,81.895386,-0.004333496,-0.050376892
101,101,0.101,0,262.30307,81.8734,0.00088500977,-0.021987915
102,102,0.102,0,262.3001,81.853264,-0.002960205,-0.020133972
103,103,0.103,0,262.29688,81.84572,-0.0032348633,-0.007545471
104,104,0.104,0,262.29053,81.73915,-0.0063476562,-0.10656738
105,105,0.105,0,262.2865,81.661736,-0.0040283203,-0.07741547
106,106,0.106,0,262.28125,81.56383,-0.0052490234,-0.09790802
107,107,0.107,0,262.27185,81.5012,-0.009399414,-0.0626297
108,108,0.108,0,262.27844,81.520805,0.006591797,0.019607544
109,109,0.109,0,262.2806,81.565796,0.002166748,0.04499054
110,110,0.11,0,262.281,81.61133,0.00039672852,0.045532227
111,111,0.111,0,262.28473,81.667435,0.0037231445,0.056106567
112,112,0.112,0,262.28595,81.69219,0.0012207031,0.024757385
113,113,0.113,0,262.28998,81.73477,0.0040283203,0.04257965
114,114,0.114,0,262.2931,81.771286,0.003112793,0.036514282
115,115,0.115,0,262.29358,81.82175,0.00048828125,0.050460815
116,116,0.116,0,262.29028,81.751625,-0.0032958984,-0.070121765
117,117,0.117,0,262.28793,81.68885,-0.0023498535,-0.06277466
118,118,0.118,0,262.2874,81.621414,-0.0005187988,-0.06743622
119,119,0.119,0,262.27997,81.58074,-0.007446289,-0.040672302
120,120,0.12,0,262.26904,81.56691,-0.010925293,-0.013832092
121,121,0.121,0,262.25848,81.57856,-0.010559082,0.011650085
122,122,0.122,0,262.25516,81.59844,-0.003326416,0.019882202
123,123,0.123,0,262.24554,81.62158,-0.009613037,0.023139954
124,124,0.124,0,262.24603,81.61501,0.00048828125,-0.0065689087
125,125,0.125,0,262.24402,81.61937,-0.0020141602,0.0043563843
126,126,0.126,0,262.24234,81.61986,-0.0016784668,0.00048828125
127,127,0.127,0,262.24377,81.614555,0.0014343262,-0.005302429
128,128,0.128,0,262.2432,81.62393,-0.000579834,0.009376526
129,129,0.129,0,262.23837,81.66571,-0.0048217773,0.041778564
130,130,0.13,0,262.24106,81.66944,0.0026855469,0.003730774
131,131,0.131,0,262.23846,81.7205,-0.0025939941,0.05105591
132,132,0.132,0,262.23798,81.719246,-0.00048828125,-0.0012512207
133,133,0.133,0,262.23743,81.718864,-0.0005493164,-0.00038146973
134,134,0.134,0,262.2381,81.720985,0.0006713867,0.0021209717
135,135,0.135,0,262.23575,81.72365,-0.0023498535,0.0026626587
136,136,0.136,0,262.23688,81.67447,0.0011291504,-0.049179077
137,137,0.137,0,262.23578,81.662704,-0.0010986328,-0.011764526
138,138,0.138,0,262.2359,81.63423,0.00012207031,-0.0284729
139,139,0.139,0,262.23724,81.64113,0.0013427734,0.0068969727
140,140,0.14,0,262.23944,81.63971,0.0021972656,-0.0014190674
141,141,0.141,0,262.23798,81.65914,-0.0014648438,0.019432068
142,142,0.142,0,262.2376,81.6655,-0.00036621094,0.0063552856
143,143,0.143,0,262.23993,81.72432,0.002319336,0.05882263
144,144,0.144,0,262.24036,81.72235,0.0004272461,-0.0019683838
145,145,0.145,0,262.24042,81.7213,6.1035156e-05,-0.0010528564
146,146,0.146,0,262.23932,81.70888,-0.0010986328,-0.012420654
147,147,0.147,0,262.2383,81.70176,-0.0010070801,-0.007118225
148,148,0.148,0,262.23773,81.70279,-0.000579834,0.0010299683
149,149,0.149,0,262.23804,81.70384,0.00030517578,0.0010528564
150,150,0.15,0,262.23956,81.70318,0.0015258789,-0.0006637573
151,151,0.151,0,262.2392,81.7045,-0.00036621094,0.0013198853
152,152,0.152,0,262.2381,81.70768,-0.0010986328,0.0031814575
153,153,0.153,0,262.23767,81.706924,-0.0004272461,-0.00075531006
154,154,0.154,0,262.23758,81.707565,-9.1552734e-05,0.00064086914
155,155,0.155,0,262.2389,81.70271,0.0013122559,-0.004852295
156,156,0.156,0,262.2375,81.7062,-0.0014038086,0.0034866333
157,157,0.157,0,262.23828,81.70407,0.00079345703,-0.002128601
158,158,0.158,0,262.2392,81.70345,0.00091552734,-0.00061798096
159,159,0.159,0,262.23846,81.70936,-0.0007324219,0.0059051514
160,160,0.16,0,262.23758,81.70098,-0.00088500977,-0.008377075
161,161,0.161,0,262.24353,81.69927,0.0059509277,-0.0017089844
162,162,0.162,0,262.24164,81.70864,-0.0018920898,0.0093688965
163,163,0.163,0,262.24188,81.70847,0.00024414062,-0.00016784668
164,164,0.164,0,262.24902,81.69594,0.0071411133,-0.012535095
165,165,0.165,0,262.24603,81.70154,-0.0029907227,0.0055999756
166,166,0.166,0,262.25027,81.67674,0.0042419434,-0.024795532
167,167,0.167,0,262.25433,81.67445,0.004058838,-0.0022888184
168,168,0.168,0,262.25363,81.672356,-0.0007019043,-0.0020980835
169,169,0.169,0,262.25378,81.67176,0.00015258789,-0.0005950928
170,170,0.17,0,262.2556,81.66891,0.0018310547,-0.0028533936
171,171,0.171,0,262.25098,81.687355,-0.004638672,0.018447876
172,172,0.172,0,262.24994,81.67752,-0.0010375977,-0.00983429
173,173,0.173,0,262.249,81.67189,-0.0009460449,-0.005630493
174,174,0.174,0,262.2488,81.67279,-0.00018310547,0.00090026855
175,175,0.175,0,262.247,81.67683,-0.0018005371,0.0040359497
176,176,0.176,0,262.2387,81.677505,-0.008300781,0.0006790161
177,177,0.177,0,262.23914,81.668564,0.0004272461,-0.00894165
178,178,0.178,0,262.2442,81.68392,0.005065918,0.015357971
179,179,0.179,0,262.23553,81.67879,-0.008666992,-0.0051345825
180,180,0.18,0,262.24194,81.67957,0.0064086914,0.00078582764
181,181,0.181,0,262.24158,81.677864,-0.00036621094,-0.0017089844
182,182,0.182,0,262.24417,81.6762,0.0025939941,-0.001663208
183,183,0.183,0,262.24692,81.67553,0.002746582,-0.0006713867
184,184,0.184,0,262.2549,81.685905,0.0079956055,0.010375977
185,185,0.185,0,262.26627,81.7218,0.011352539,0.0358963
186,186,0.186,0,262.2768,81.74146,0.010528564,0.01966095
187,187,0.187,0,262.2895,81.771194,0.0126953125,0.02973175
188,188,0.188,0,262.26483,81.72287,-0.024658203,-0.048324585
189,189,0.189,0,262.24518,81.67095,-0.01965332,-0.05191803
190,190,0.19,0,262.24536,81.671036,0.00018310547,8.392334e-05
191,191,0.191,0,262.24548,81.670616,0.00012207031,-0.0004196167
192,192,0.192,0,262.2457,81.67977,0.00021362305,0.009155273
