,frequency,dx,dy
0,0.0,1.4147195219993582,5.454217076301575
1,0.2818489289740699,1.1924816942938423,4.723799284308493
2,0.5636978579481398,0.7891074940179452,2.8644809858742826
3,0.8455467869222096,0.3462649575101397,2.337312477019982
4,1.1273957158962795,0.5933369403449301,2.224742022900413
5,1.4092446448703493,0.48962810096233583,0.76567663440461
6,1.6910935738444193,0.3023240056779309,0.8380262329135475
7,1.9729425028184893,2.9665200170420576,8.97011355518415
8,2.254791431792559,0.24946192398271697,1.391973522783979
9,2.536640360766629,0.35434611862518967,2.313653904878847
10,2.8184892897406986,0.3995140894489826,4.559995393204874
11,3.100338218714769,0.7625464022644299,3.327184648698632
12,3.3821871476888385,0.35542805020301244,2.378325561912337
13,3.6640360766629083,0.7498983808027974,1.893992732116662
14,3.9458850056369785,0.4958577818792161,7.631711584935494
15,4.227733934611048,0.730749374458871,5.1763125713442575
16,4.509582863585118,0.17286212508085447,3.206798007939918
17,4.791431792559188,0.7184190868780832,5.346819750798632
18,5.073280721533258,1.0258554111790519,4.211650470896882
19,5.355129650507328,0.4955255710460241,4.968196689613543
20,5.636978579481397,2.4343316158846195,10.405597633243666
21,5.918827508455467,3.286789738609579,34.248376053615814
22,6.200676437429538,2.5774417844186965,11.770001958582563
23,6.482525366403607,0.5209203115508294,2.166249574548406
24,6.764374295377677,0.9168947026301301,0.3497372794761282
25,7.046223224351747,1.238147443815933,5.869028373018702
26,7.328072153325817,1.2747255528517036,4.160462265089575
27,7.609921082299887,2.507174105553916,6.050248470275039
28,7.891770011273957,1.5299510975155015,16.462535388086717
29,8.173618940248026,0.7012606044377141,3.7049755474570856
30,8.455467869222096,0.2099598294166316,4.957438489254267
31,8.737316798196167,0.009901446900243834,6.630016979794356
32,9.019165727170236,0.6941636404022968,3.2438086570543443
33,9.301014656144305,0.23982304162499865,1.7475549997148565
34,9.582863585118377,0.379018826385694,2.953697378368865
35,9.864712514092446,2.3135857639311834,7.890557055852151
36,10.146561443066515,1.0329742390774856,5.960370358068132
37,10.428410372040586,0.7319989665464307,5.799261379338608
38,10.710259301014656,1.5032193185031373,7.757180418965128
39,10.992108229988725,1.8611128649768804,6.712961558572659
40,11.273957158962794,2.5400554212221333,11.861877657799262
41,11.555806087936865,6.222977847222157,27.667202618747847
42,11.837655016910935,5.920407744002102,27.314884111645604
43,12.119503945885004,3.3412466683816286,12.014217254172152
44,12.401352874859075,1.3078896507419056,6.408165076633689
45,12.683201803833144,0.9495303569474622,0.26443062851631627
46,12.965050732807214,1.5934865142273276,5.727365931249175
47,13.246899661781285,1.7799978797997802,5.978864758056875
48,13.528748590755354,1.2101577158085612,3.089342115196459
49,13.810597519729424,0.640853424356834,1.887995512607558
50,14.092446448703495,0.717847388905143,2.091434331001875
51,14.374295377677564,1.2525559215044475,4.064720255947629
52,14.656144306651633,0.8079620147539874,8.456798969702698
53,14.937993235625704,0.8407092125705944,5.447130854644711
54,15.219842164599774,1.3029738073350818,10.04314181840219
55,15.501691093573843,2.0309640765093198,17.370819689197575
56,15.783540022547914,1.965172326222813,10.989781969971668
57,16.06538895152198,0.3390116474109217,1.9629852703852748
58,16.347237880496053,0.7745198492395953,8.63662452536842
59,16.629086809470124,1.8255705757674061,8.757514639652504
60,16.91093573844419,0.8655661774851017,6.871992642241196
61,17.192784667418263,2.112680747184746,10.136596367177944
