,iteration,time,id,x,y,dx,dy
0,0,0.0,0,300.91043,269.98883,-0.08956909,-0.011169434
1,1,0.001,0,300.85037,269.995,-0.060058594,0.006164551
2,2,0.002,0,300.8513,269.99448,0.00091552734,-0.0005187988
3,3,0.003,0,299.96237,270.07086,-0.888916,0.0763855
4,4,0.004,0,299.84,270.1013,-0.12237549,0.030426025
5,5,0.005,0,298.7062,270.10022,-1.1337891,-0.0010681152
6,6,0.006,0,298.9326,270.08997,0.2263794,-0.010253906
7,7,0.007,0,299.19778,270.07785,0.26519775,-0.0121154785
8,8,0.008,0,299.3802,269.8841,0.18240356,-0.1937561
9,9,0.009,0,299.26627,269.69455,-0.11392212,-0.18954468
10,10,0.01,0,300.068,269.53046,0.8017273,-0.16409302
11,11,0.011,0,300.28055,269.4435,0.21255493,-0.08694458
12,12,0.012,0,300.42917,269.31104,0.1486206,-0.1324768
13,13,0.013,0,300.66815,269.62973,0.23898315,0.31869507
14,14,0.014,0,301.01712,269.6662,0.3489685,0.036468506
15,15,0.015,0,301.3539,269.68317,0.336792,0.016967773
16,16,0.016,0,301.8416,269.7681,0.48770142,0.08493042
17,17,0.017,0,302.0845,269.8409,0.2428894,0.07281494
18,18,0.018,0,302.22757,269.84595,0.1430664,0.0050354004
19,19,0.019,0,302.36627,269.84088,0.1387024,-0.005065918
20,20,0.02,0,302.59225,270.09006,0.22598267,0.24917603
21,21,0.021,0,302.60806,270.32828,0.015808105,0.23822021
22,22,0.022,0,302.51355,270.58362,-0.09451294,0.25534058
23,23,0.023,0,302.4317,270.82205,-0.081848145,0.23843384
24,24,0.024,0,301.96313,271.04135,-0.4685669,0.21929932
25,25,0.025,0,301.52246,270.55734,-0.44067383,-0.4840088
26,26,0.026,0,301.37946,270.31488,-0.14300537,-0.24246216
27,27,0.027,0,301.25443,270.07452,-0.12503052,-0.24035645
28,28,0.028,0,300.9196,270.1927,-0.33483887,0.11816406
29,29,0.029,0,300.745,270.29224,-0.17459106,0.09954834
30,30,0.03,0,300.45584,270.31036,-0.28915405,0.018127441
31,31,0.031,0,300.15326,270.32407,-0.3025818,0.013702393
32,32,0.032,0,299.7903,270.34058,-0.36294556,0.01651001
33,33,0.033,0,299.7633,270.11234,-0.027008057,-0.22824097
34,34,0.034,0,299.48248,270.0011,-0.28082275,-0.11123657
35,35,0.035,0,299.4014,270.04575,-0.081085205,0.044647217
36,36,0.036,0,299.3606,269.9453,-0.040802002,-0.10043335
37,37,0.037,0,299.34308,269.82404,-0.01751709,-0.121276855
38,38,0.038,0,299.25815,269.68185,-0.08493042,-0.1421814
39,39,0.039,0,299.43756,269.57562,0.17941284,-0.10623169
40,40,0.04,0,299.77972,269.65414,0.3421631,0.07852173
41,41,0.041,0,300.15744,269.72827,0.37771606,0.0741272
42,42,0.042,0,300.50006,269.7682,0.34262085,0.039916992
43,43,0.043,0,300.62894,269.77768,0.12887573,0.009490967
44,44,0.044,0,300.81583,269.8101,0.18688965,0.032409668
45,45,0.045,0,301.2907,269.8018,0.47488403,-0.008300781
46,46,0.046,0,301.71823,269.8049,0.42752075,0.003112793
47,47,0.047,0,302.17386,269.82645,0.45562744,0.02154541
48,48,0.048,0,302.40283,270.15594,0.22897339,0.3294983
49,49,0.049,0,302.4156,270.1712,0.012756348,0.015258789
50,50,0.05,0,302.62448,270.75293,0.20889282,0.5817261
51,51,0.051,0,302.42606,270.81232,-0.1984253,0.059387207
52,52,0.052,0,302.56097,271.10254,0.13491821,0.29022217
53,53,0.053,0,302.32056,270.87848,-0.24041748,-0.22406006
54,54,0.054,0,302.07748,270.7834,-0.24307251,-0.09509277
55,55,0.055,0,301.6248,270.3032,-0.45269775,-0.4801941
56,56,0.056,0,301.44513,270.606,-0.17965698,0.3027954
57,57,0.057,0,301.20004,270.38257,-0.24508667,-0.22341919
58,58,0.058,0,300.7668,270.53098,-0.43322754,0.14840698
59,59,0.059,0,300.33685,270.5328,-0.42996216,0.0018310547
60,60,0.06,0,300.08783,270.5487,-0.24902344,0.015899658
61,61,0.061,0,299.67508,270.46783,-0.41275024,-0.08087158
62,62,0.062,0,299.56055,270.3589,-0.11453247,-0.108947754
63,63,0.063,0,299.43893,270.23608,-0.12161255,-0.122802734
64,64,0.064,0,299.12885,270.0952,-0.3100891,-0.14086914
65,65,0.065,0,299.0785,270.10397,-0.050354004,0.008758545
66,66,0.066,0,298.81442,270.03436,-0.2640686,-0.069610596
67,67,0.067,0,298.76147,269.93948,-0.052947998,-0.09487915
68,68,0.068,0,299.26822,269.9001,0.5067444,-0.039398193
69,69,0.069,0,299.8568,269.8788,0.5885925,-0.021270752
70,70,0.07,0,299.91174,269.87115,0.05493164,-0.007659912
71,71,0.071,0,300.40112,269.6191,0.48937988,-0.25204468
