,iteration,time,id,x,y,dx,dy
0,0,0.0,0,11.01729,170.08429,0.017290115,-0.91571045
1,1,0.001,0,10.991869,169.97202,-0.025421143,-0.11227417
2,2,0.002,0,11.014126,169.95576,0.022256851,-0.01625061
3,3,0.003,0,11.034447,169.95035,0.020320892,-0.00541687
4,4,0.004,0,11.021889,169.96489,-0.012557983,0.014541626
5,5,0.005,0,11.011307,169.96928,-0.01058197,0.0043945312
6,6,0.006,0,11.009037,170.11168,-0.0022697449,0.14239502
7,7,0.007,0,11.008007,170.21638,-0.0010299683,0.10470581
8,8,0.008,0,11.012943,170.24564,0.0049362183,0.029251099
9,9,0.009,0,10.76558,170.15927,-0.24736309,-0.086364746
10,10,0.01,0,10.76577,170.40358,0.00018978119,0.24430847
11,11,0.011,0,10.778733,170.38492,0.012963295,-0.018661499
12,12,0.012,0,10.758832,170.38605,-0.019901276,0.0011291504
13,13,0.013,0,10.734248,170.37401,-0.024583817,-0.012039185
14,14,0.014,0,10.729102,170.37836,-0.0051460266,0.004348755
15,15,0.015,0,10.720647,170.3723,-0.0084552765,-0.0060577393
16,16,0.016,0,10.684081,170.25029,-0.03656578,-0.12200928
17,17,0.017,0,10.683853,170.24548,-0.00022792816,-0.0048065186
18,18,0.018,0,10.655825,170.17992,-0.028028488,-0.06556702
19,19,0.019,0,10.654218,170.18,-0.0016069412,7.6293945e-05
20,20,0.02,0,10.692497,170.3384,0.038279533,0.15840149
21,21,0.021,0,10.727348,170.474,0.034851074,0.13560486
22,22,0.022,0,10.764166,170.61316,0.03681755,0.13916016
23,23,0.023,0,10.792887,170.734,0.028720856,0.12083435
24,24,0.024,0,10.92313,170.84933,0.1302433,0.11534119
25,25,0.025,0,11.048546,170.93906,0.1254158,0.08972168
26,26,0.026,0,11.048641,170.93932,9.536743e-05,0.0002593994
27,27,0.027,0,11.047714,170.94365,-0.00092697144,0.004333496
28,28,0.028,0,11.182322,170.87674,0.13460732,-0.06690979
29,29,0.029,0,11.186173,170.8754,0.0038518906,-0.0013427734
30,30,0.03,0,11.250925,170.85118,0.064751625,-0.024215698
31,31,0.031,0,11.3115635,170.8128,0.060638428,-0.038375854
32,32,0.032,0,11.3512335,170.78304,0.03966999,-0.029769897
33,33,0.033,0,11.370947,170.74718,0.019713402,-0.035858154
34,34,0.034,0,11.406338,170.7088,0.035390854,-0.038375854
35,35,0.035,0,11.426184,170.66946,0.019845963,-0.03933716
36,36,0.036,0,11.401883,170.7095,-0.024300575,0.040039062
37,37,0.037,0,11.382402,170.71997,-0.019480705,0.010467529
38,38,0.038,0,11.361439,170.73222,-0.020963669,0.012252808
39,39,0.039,0,11.344271,170.75456,-0.017168045,0.022338867
40,40,0.04,0,11.092517,170.75723,-0.2517538,0.002670288
41,41,0.041,0,11.092596,170.75557,7.915497e-05,-0.001663208
42,42,0.042,0,10.952389,170.74962,-0.14020729,-0.0059509277
43,43,0.043,0,10.830679,170.74568,-0.12170982,-0.0039367676
44,44,0.044,0,10.740931,170.7421,-0.08974838,-0.0035858154
45,45,0.045,0,10.652056,170.73315,-0.08887482,-0.00894165
