,frequency,dx,dy
0,0.0,3.5325012207031525,0.4065847396850579
1,0.2895193977996526,0.6911162783138629,0.6453032934873759
2,0.5790387955993052,1.3061155785398821,1.3266930741708247
3,0.8685581933989577,0.8967834790843592,1.0410956303197056
4,1.1580775911986103,1.2725973702863027,1.5345197891836226
5,1.447596988998263,1.5626231821592595,2.2519838635770473
6,1.7371163867979154,1.4859730405000828,0.8097884035409455
7,2.026635784597568,3.1962028806205613,1.1780722023593586
8,2.3161551823972206,2.941308856011606,2.747696166280171
9,2.6056745801968733,1.43369065324378,1.8758453198803922
10,2.895193977996526,3.4982040961362846,0.449195076821919
11,3.1847133757961785,2.3910487493892982,2.4774899742229257
12,3.4742327735958307,2.15999096575147,0.6781702251521253
13,3.7637521713954833,3.288877429613482,1.3457172957461179
14,4.053271569195136,2.8250179641327686,3.32344147822514
15,4.342790966994789,5.442348785053404,2.9151309266270484
16,4.632310364794441,4.691769511238304,1.5839444452564115
17,4.921829762594093,3.9818870857323834,2.1495193087566835
18,5.2113491603937465,3.4529841074092467,2.342022841795099
19,5.500868558193399,4.04336095576433,3.9390143858623183
20,5.790387955993052,6.929946625566387,6.108771387256064
21,6.079907353792704,6.668233482718404,0.9320201228641098
22,6.369426751592357,6.016376234881753,1.5590924093480263
23,6.658946149392009,5.313837841850936,0.4229223892687809
24,6.948465547191661,6.144103748720627,2.3780242977587225
25,7.2379849449913145,5.851244391876541,2.71533097198051
26,7.527504342790967,7.572004809735505,0.6042196726450928
27,7.81702374059062,4.515491490681541,2.1897923261194565
28,8.106543138390272,6.370644389642388,4.755056116075442
29,8.396062536189925,7.536393902194113,4.877208357673081
30,8.685581933989578,9.713693209417508,2.935233239058627
31,8.97510133178923,7.5592522473120844,1.0867165623076867
32,9.264620729588882,9.283716593536992,1.2538067291606994
33,9.554140127388536,8.505542383486148,2.8476191434303093
34,9.843659525188187,8.57187921461185,1.5438590431285366
35,10.13317892298784,10.82002664974364,4.773261075947302
36,10.422698320787493,4.493539988798993,2.6388999772126502
37,10.712217718587146,11.892046087046397,4.235560727696093
38,11.001737116386797,8.608936859496668,2.606741796344489
39,11.29125651418645,10.698752200761364,4.747761096436324
40,11.580775911986104,12.078652623731438,3.9632320633311395
41,11.870295309785755,14.100533718964497,5.705895257028905
42,12.159814707585408,12.658110927493311,2.6823486162131456
43,12.449334105385061,11.113933162206585,3.5778666337310043
44,12.738853503184714,8.628568530894084,2.1014580969935666
45,13.028372900984365,14.812839413129723,1.6328811021740006
46,13.317892298784018,11.354454984182711,2.507685931841615
47,13.607411696583672,12.855021138569072,5.04214008991237
48,13.896931094383323,14.2220853675486,5.172847412403347
49,14.186450492182976,16.887334969703137,2.433820952876411
50,14.475969889982629,8.686157245750906,4.000291820034527
51,14.765489287782282,18.754019924824455,3.7586841687105252
52,15.055008685581933,15.776566427470573,1.5737372297590897
53,15.344528083381586,13.628516993374339,2.902883199993092
54,15.63404748118124,13.691432006352231,3.4595908449949437
55,15.923566878980893,15.266498579259943,3.85579592025509
56,16.213086276780544,14.568890145765206,4.618562113662159
57,16.502605674580195,19.83286974801618,6.438101685473041
58,16.79212507237985,23.997921450415888,4.9893263317629035
59,17.0816444701795,18.924365468670725,1.8436511467784327
60,17.371163867979156,20.095734753456085,2.643333263319771
61,17.660683265778808,20.709630355611523,4.19326707138811
62,17.95020266357846,25.585443798474603,9.190123988354351
63,18.239722061378114,20.67271292742175,4.042265137702006
64,18.529241459177765,19.250030861797168,0.49691589886968957
65,18.818760856977416,17.333512093978552,1.271993027951917
66,19.10828025477707,21.045940718806413,2.595930204726994
67,19.397799652576722,25.70955891374465,2.959627320305862
68,19.687319050376374,26.017528043970398,3.7117471186998103
69,19.97683844817603,29.79226200972848,6.589320894807052
70,20.26635784597568,27.625971337843758,2.530951072706646
71,20.555877243775335,27.7903897912752,4.807407045021173
72,20.845396641574986,27.322165564071707,5.221450455368621
73,21.134916039374637,27.145487324871397,2.1949984504509494
74,21.424435437174292,30.4374195455058,4.587158388219862
75,21.713954834973944,33.777111122908806,1.383873547654887
76,22.003474232773595,34.12433308543298,3.7205125443301155
77,22.29299363057325,35.53767504309489,0.40279443675041865
78,22.5825130283729,32.41227639832501,4.930717077973693
79,22.872032426172552,34.59436754287705,3.4646898394526287
80,23.161551823972207,33.45890934192569,7.008055420641214
81,23.45107122177186,36.21124379623848,0.4898550787709052
82,23.74059061957151,43.37429254210307,5.066493194771229
83,24.030110017371165,43.39380440411115,0.6963277386632816
84,24.319629415170816,50.694930291181855,1.7403946939942765
85,24.60914881297047,54.191969634339934,1.9396282568830836
86,24.898668210770122,50.96864395718885,2.932153867495255
87,25.188187608569773,54.579526275442994,6.6802076931854115
88,25.477707006369428,63.26517371394485,5.839116666230832
89,25.76722640416908,64.36266605552976,2.5078228444872903
90,26.05674580196873,52.19197145855341,9.433756660238895
91,26.346265199768386,69.61402275129828,5.66497089639969
92,26.635784597568037,72.3847512663947,5.9446557189905995
93,26.92530399536769,82.48722921157133,5.676573042309161
94,27.214823393167343,79.1963624279818,4.975250246692064
95,27.504342790966994,90.80487842202942,2.925473333873258
96,27.793862188766646,98.27475902371064,3.349248557475347
97,28.0833815865663,97.08524553464827,9.5303987514151
98,28.372900984365952,103.29742891132149,2.882114993087277
99,28.662420382165607,123.26536429757729,5.883575919074029
100,28.951939779965258,131.11036279338245,0.6814198308723823
101,29.24145917776491,147.9143754112868,5.830500770144152
102,29.530978575564564,159.70819408980245,5.6571655242447
103,29.820497973364215,194.72130353573002,6.1625112349931745
104,30.110017371163867,232.32926888067135,12.121506826957578
105,30.39953676896352,265.28459903491955,4.269936248751561
106,30.689056166763173,321.7388441579734,5.793815313249335
107,30.978575564562824,419.6629254147493,13.855975023354498
108,31.26809496236248,593.3030181012606,20.154673503153486
109,31.55761436016213,1007.572968833507,37.444123470925405
110,31.847133757961785,3287.020619836919,119.51440729995538
111,32.13665315576144,2599.921802733315,92.69621247905152
112,32.42617255356109,940.5563879372953,36.60571367738049
113,32.71569195136074,572.6945609413923,22.36392525689988
114,33.00521134916039,413.8258945011663,17.542575536301918
115,33.29473074696005,317.86471655681095,9.815957524756866
116,33.5842501447597,262.9252043814567,5.492354436837069
117,33.87376954255935,236.75841202874454,12.388795190511793
118,34.163288940359,214.69837992382872,5.146736990572189
119,34.452808338158654,166.5191862049965,8.71548184945741
120,34.74232773595831,154.9753121223253,4.393819633341044
121,35.031847133757964,143.7189250354848,2.0119822181379794
122,35.321366531557615,135.92184931290427,7.813882278731926
123,35.610885929357266,125.89156731684317,3.8424375492714304
124,35.90040532715692,96.65903999765226,9.469823192399609
125,36.18992472495657,107.97867101249366,3.155563941145078
126,36.47944412275623,100.64093997834286,4.586947043748458
127,36.76896352055588,92.63752421834441,6.940944422611229
128,37.05848291835553,89.13639832559595,4.125532648413365
129,37.34800231615518,72.96737611799773,2.220272818342363
130,37.63752171395483,81.81501709110613,5.352631206536986
131,37.92704111175449,75.62573700343992,4.617995566342814
132,38.21656050955414,74.75124202238007,2.8886748304971723
133,38.506079907353794,67.50929923974194,5.271388097896106
134,38.795599305153445,60.84687280967414,2.465431352728038
135,39.085118702953096,56.781446987533904,2.5009391045627827
136,39.37463810075275,64.8273387342774,5.05814115102565
137,39.664157498552406,48.94130409771188,0.7304327521797103
138,39.95367689635206,46.26935151094619,2.9117654444222856
139,40.24319629415171,52.50697557631446,4.402882749283146
140,40.53271569195136,53.61840719077985,7.67550543585991
141,40.82223508975101,45.09181823795202,8.606789886700248
142,41.11175448755067,43.45371160247882,4.862862618922784
143,41.40127388535032,38.83119047338863,0.5302363916154853
144,41.69079328314997,53.76779983008474,3.0690445529705457
145,41.98031268094962,38.517958454118975,9.306599622409484
146,42.269832078749275,38.00377057401595,2.3582265066700154
147,42.559351476548926,28.723470040145454,4.162506502455191
148,42.848870874348584,39.756735931706345,3.2888977739103487
149,43.138390272148236,30.56093029345448,3.2220798548391
150,43.42790966994789,35.88662151636919,9.956078799768253
151,43.71742906774754,47.81037802762457,9.220276775958999
152,44.00694846554719,42.48635956398194,5.385116457915594
153,44.29646786334684,32.042924314269406,5.492720976711915
154,44.5859872611465,42.171064465081265,3.6821900258063622
155,44.87550665894615,31.30399227754844,1.0990492413997588
156,45.1650260567458,26.162107450080878,4.419941746345484
157,45.45454545454545,25.18008682607212,1.092858589262994
158,45.744064852345105,29.486571662576164,3.4023809345386105
159,46.03358425014476,39.6974966988007,2.9185721210016955
160,46.323103647944414,25.636235959410598,5.152835576577384
161,46.612623045744066,29.381631705351488,4.801805890065682
162,46.90214244354372,35.337365490032006,1.426649644235543
163,47.19166184134337,27.28249016747035,1.4464891118297207
164,47.48118123914302,34.0125746952367,7.617736877120426
165,47.77070063694268,26.78973490749163,5.730149824880369
166,48.06022003474233,26.764793156918277,5.716257526245281
167,48.34973943254198,23.649252104682084,3.5711470492279753
168,48.63925883034163,25.901729646853436,9.172710746760382
169,48.92877822814128,15.574741749016965,3.9623352519188084
170,49.21829762594094,15.560686582944424,3.346305546562187
171,49.50781702374059,7.3051966943986155,0.5185281826937442
172,49.797336421540244,28.957389787417767,3.0731584861226398
173,50.086855819339895,18.503017217737888,3.1056865361974357
174,50.37637521713955,26.96484606415376,2.529765074633161
175,50.6658946149392,21.261557325628722,9.95889138444815
176,50.955414012738856,22.183074089068818,11.236272796358207
177,51.24493341053851,17.82143077595971,5.471032391318173
178,51.53445280833816,8.126174868278449,6.627978305986873
179,51.82397220613781,21.673690920981027,3.0555600332598782
180,52.11349160393746,28.33542304685051,2.693145638470018
181,52.40301100173712,13.008996349022874,2.8081917406479975
182,52.69253039953677,23.83553286645784,6.033154343619017
183,52.98204979733642,18.202532764651117,1.6322516787497283
184,53.271569195136074,24.452564096844874,4.084675511399992
185,53.561088592935725,10.24592476588514,17.02747518808816
186,53.85060799073538,20.883430551589395,5.242878018217843
187,54.140127388535035,20.44189832853875,4.447319611810583
188,54.429646786334686,12.981200642513416,6.105101971499634
189,54.71916618413434,10.844170091615437,12.398717710473163
190,55.00868558193399,28.209954896913626,16.13232399047095
191,55.29820497973364,18.216137496768205,2.3723577649510608
192,55.58772437753329,16.17341889843076,4.043414654429191
193,55.87724377533295,4.202800828864983,9.400578376740386
194,56.1667631731326,11.840589940454255,8.128966634514825
195,56.45628257093225,25.56658326887421,3.0559396164344976
196,56.745801968731904,5.42732463933716,3.069683098289119
197,57.035321366531555,15.667141428399912,3.2379084099915216
198,57.32484076433121,22.815694000906536,16.963344763846383
199,57.614360162130865,2.2820611711573635,4.330286175840873
200,57.903879559930516,17.133464016453036,5.319399706912669
201,58.19339895773017,18.5421979053654,3.481671570255393
202,58.48291835552982,22.292095710260607,2.9700119992068865
203,58.77243775332947,13.87600818983802,5.040028912362471
204,59.06195715112913,10.803118337331608,6.029224028316246
205,59.35147654892878,9.398326083361678,3.2653869170195957
206,59.64099594672843,15.8909583554531,1.3775717267169174
207,59.93051534452808,7.8634707500109355,12.4683382899291
208,60.220034742327734,6.127631935541535,9.557278076534164
209,60.50955414012739,11.328854234708086,6.903592364297496
210,60.79907353792704,6.875091131600797,6.84873190701996
211,61.088592935726695,8.889721328523564,10.1269602668466
212,61.378112333526346,9.923402032524047,2.342331222776396
213,61.667631731326,6.380085638878128,4.896614162751909
214,61.95715112912565,17.06053143397551,3.9403702510292287
215,62.24667052692531,12.001769681817478,6.904266729950087
216,62.53618992472496,8.191862759031924,9.28059911326568
217,62.82570932252461,12.69092542257136,1.7575993696495018
218,63.11522872032426,4.441770466491129,3.8462102745176225
219,63.40474811812391,5.832516953756082,5.681546324401074
220,63.69426751592357,19.562383277836688,14.77709618577708
221,63.98378691372322,126.68756945178315,34.18506387589934
222,64.27330631152287,18.063228647904356,11.740748552635711
223,64.56282570932252,19.849199849208652,3.2765601323094207
224,64.85234510712218,17.065788164886307,1.1026975227541402
225,65.14186450492183,4.9616619301656755,3.067862388740804
226,65.43138390272148,4.253997080165103,6.211096740905861
227,65.72090330052113,15.869853299411641,6.05417632442126
228,66.01042269832078,4.920879272185738,8.899148543014304
229,66.29994209612045,22.226179797922757,3.024829653672746
230,66.5894614939201,5.696342928248094,6.27869811953991
231,66.87898089171975,21.401309710717378,7.032244389684549
232,67.1685002895194,3.1951853376933657,6.080804899267738
233,67.45801968731905,2.4569630730639376,5.3675946223837165
234,67.7475390851187,4.837085217971317,11.50187336950542
235,68.03705848291835,12.587181671543359,10.828962229202121
236,68.326577880718,18.390239379318007,4.4041926146082
237,68.61609727851766,14.26435993786747,7.879131417172242
238,68.90561667631731,10.26126102412589,12.264387628205165
239,69.19513607411696,13.988660275057253,4.011891771322513
240,69.48465547191662,14.203589660148202,2.3768291133748516
241,69.77417486971628,8.611361212224583,9.02277324161535
242,70.06369426751593,8.145762433437662,7.570511860443589
243,70.35321366531558,10.358488874027033,8.922616104036202
244,70.64273306311523,2.605214281052765,6.640561615205758
245,70.93225246091488,16.924526110989618,4.098329054190762
246,71.22177185871453,2.842964808494238,2.0314797605228416
247,71.51129125651418,19.69701263814868,6.737770528598396
248,71.80081065431384,10.56000964444493,2.9924520230499123
249,72.09033005211349,12.340279114538614,8.08794293381903
250,72.37984944991314,11.430079775198498,4.239666159774546
251,72.6693688477128,7.438882252712197,5.061419228828818
252,72.95888824551245,1.6672324730858465,4.64637251704032
253,73.2484076433121,13.837330243736059,4.674331340499331
254,73.53792704111176,11.181257688433625,8.520967649760644
255,73.82744643891141,6.301158836917512,5.683694798274577
256,74.11696583671106,12.26653005503682,7.023914583519848
257,74.40648523451071,6.868088775751713,4.9903586900858565
258,74.69600463231036,30.016382089472934,2.8736033922238264
259,74.98552403011001,7.252090025844857,4.153140235988923
260,75.27504342790967,7.1771565562584145,4.107254743395833
261,75.56456282570932,22.863991768527676,1.135816620613852
262,75.85408222350898,14.325554707653302,6.78093491736335
263,76.14360162130863,6.805838497686049,5.017267190290615
264,76.43312101910828,26.1458163837584,2.925848996346153
265,76.72264041690794,9.38260981879381,4.240333560077925
266,77.01215981470759,16.850271869554575,4.3741052833708105
267,77.30167921250724,8.694527387518283,3.12534709828159
268,77.59119861030689,6.757814395885148,4.647293862276123
269,77.88071800810654,19.41052936780412,4.330638897233342
270,78.17023740590619,17.69634272810576,0.5164723280604845
271,78.45975680370584,13.271344039006236,5.274806047471078
272,78.7492762015055,23.25070063618858,3.8179884982840133
273,79.03879559930516,12.294745871736984,2.314515905627641
274,79.32831499710481,16.948841182401214,8.353007898316578
275,79.61783439490446,22.206952262705187,6.707399564735356
276,79.90735379270411,5.440417488892224,6.549447197337745
277,80.19687319050377,1.8986072472337314,5.189982816794525
278,80.48639258830342,16.00027665425982,5.613999869247462
279,80.77591198610307,2.539863823530868,9.146910798824312
280,81.06543138390272,15.297891912543614,2.284986078026001
281,81.35495078170237,14.609005519452746,4.344187071409757
282,81.64447017950202,20.194369392850263,5.762825208439348
283,81.93398957730167,7.301302729648711,5.941455467979187
284,82.22350897510134,20.566357196997654,4.043473926438116
285,82.51302837290099,15.288018232945477,4.15511352164133
286,82.80254777070064,0.28075886740503314,5.7095024624727495
287,83.0920671685003,21.539413579165558,10.691818181221782
288,83.38158656629994,17.752120826786154,2.356643816739255
289,83.6711059640996,2.7346067479140848,2.7104909859457393
290,83.96062536189925,9.322223958143471,9.146320265451095
291,84.2501447596989,15.892035693464678,6.20358255584631
292,84.53966415749855,20.491138936751657,3.8140603939056064
293,84.8291835552982,13.77329104836372,6.674241801585884
294,85.11870295309785,18.136856069854385,1.92169138164315
295,85.40822235089752,2.1395322563578762,1.438586745367072
296,85.69774174869717,7.080068067372019,4.407006880843064
297,85.98726114649682,11.946020613787491,4.440093205572307
298,86.27678054429647,21.133279250189567,1.2755105580936397
299,86.56629994209612,6.45939759468272,8.466866410947848
